country;variable;percentile;year;value;age;pop
US-MI;sfiinc992t;p95p100;1945;0.24079999;992;t
US-MI;sfiinc992t;p95p100;1946;0.2483;992;t
US-MI;sfiinc992t;p95p100;1947;0.19580001;992;t
US-MI;sfiinc992t;p95p100;1948;0.22319999;992;t
US-MI;sfiinc992t;p95p100;1949;0.22059999;992;t
US-MI;sfiinc992t;p95p100;1950;0.2339;992;t
US-MI;sfiinc992t;p95p100;1951;0.2383;992;t
US-MI;sfiinc992t;p95p100;1952;0.21529999;992;t
US-MI;sfiinc992t;p95p100;1953;0.2088;992;t
US-MI;sfiinc992t;p95p100;1954;0.2193;992;t
US-MI;sfiinc992t;p95p100;1955;0.20909999;992;t
US-MI;sfiinc992t;p95p100;1956;0.2218;992;t
US-MI;sfiinc992t;p95p100;1957;0.2148;992;t
US-MI;sfiinc992t;p95p100;1958;0.2158;992;t
US-MI;sfiinc992t;p95p100;1959;0.2088;992;t
US-MI;sfiinc992t;p95p100;1960;0.2114;992;t
US-MI;sfiinc992t;p95p100;1961;0.2245;992;t
US-MI;sfiinc992t;p95p100;1962;0.21709999;992;t
US-MI;sfiinc992t;p95p100;1963;0.2194;992;t
US-MI;sfiinc992t;p95p100;1964;0.22669999;992;t
US-MI;sfiinc992t;p95p100;1965;0.226;992;t
US-MI;sfiinc992t;p95p100;1966;0.215;992;t
US-MI;sfiinc992t;p95p100;1967;0.2245;992;t
US-MI;sfiinc992t;p95p100;1968;0.22390001;992;t
US-MI;sfiinc992t;p95p100;1969;0.21789999;992;t
US-MI;sfiinc992t;p95p100;1970;0.21250001;992;t
US-MI;sfiinc992t;p95p100;1971;0.2156;992;t
US-MI;sfiinc992t;p95p100;1972;0.2155;992;t
US-MI;sfiinc992t;p95p100;1973;0.2111;992;t
US-MI;sfiinc992t;p95p100;1974;0.22;992;t
US-MI;sfiinc992t;p95p100;1975;0.2131;992;t
US-MI;sfiinc992t;p95p100;1976;0.2129;992;t
US-MI;sfiinc992t;p95p100;1977;0.2034;992;t
US-MI;sfiinc992t;p95p100;1978;0.2123;992;t
US-MI;sfiinc992t;p95p100;1979;0.22059999;992;t
US-MI;sfiinc992t;p95p100;1980;0.2265;992;t
US-MI;sfiinc992t;p95p100;1981;0.22480001;992;t
US-MI;sfiinc992t;p95p100;1982;0.2445;992;t
US-MI;sfiinc992t;p95p100;1983;0.2274;992;t
US-MI;sfiinc992t;p95p100;1984;0.2378;992;t
US-MI;sfiinc992t;p95p100;1985;0.2464;992;t
US-MI;sfiinc992t;p95p100;1986;0.27059999;992;t
US-MI;sfiinc992t;p95p100;1987;0.2507;992;t
US-MI;sfiinc992t;p95p100;1988;0.27129999;992;t
US-MI;sfiinc992t;p95p100;1989;0.26699999;992;t
US-MI;sfiinc992t;p95p100;1990;0.2626;992;t
US-MI;sfiinc992t;p95p100;1991;0.26300001;992;t
US-MI;sfiinc992t;p95p100;1992;0.27059999;992;t
US-MI;sfiinc992t;p95p100;1993;0.2714;992;t
US-MI;sfiinc992t;p95p100;1994;0.27489999;992;t
US-MI;sfiinc992t;p95p100;1995;0.2827;992;t
US-MI;sfiinc992t;p95p100;1996;0.2924;992;t
US-MI;sfiinc992t;p95p100;1997;0.29789999;992;t
US-MI;sfiinc992t;p95p100;1998;0.3132;992;t
US-MI;sfiinc992t;p95p100;1999;0.3019;992;t
US-MI;sfiinc992t;p95p100;2000;0.2938;992;t
US-MI;sfiinc992t;p95p100;2001;0.27869999;992;t
US-MI;sfiinc992t;p95p100;2002;0.28639999;992;t
US-MI;sfiinc992t;p95p100;2003;0.29409999;992;t
US-MI;sfiinc992t;p95p100;2004;0.29620001;992;t
US-MI;sfiinc992t;p95p100;2005;0.30309999;992;t
US-MI;sfiinc992t;p95p100;2006;0.3114;992;t
US-MI;sfiinc992t;p95p100;2007;0.3283;992;t
US-MI;sfiinc992t;p95p100;2008;0.32049999;992;t
US-MI;sfiinc992t;p95p100;2009;0.3132;992;t
US-MI;sfiinc992t;p95p100;2010;0.33160001;992;t
US-MI;sfiinc992t;p95p100;2011;0.33000001;992;t
US-MI;sfiinc992t;p95p100;2012;0.36300001;992;t
US-MI;sfiinc992t;p95p100;2013;0.3441;992;t
US-MI;sfiinc992t;p95p100;2014;0.34830001;992;t
US-MI;sfiinc992t;p95p100;2015;0.35429999;992;t
US-MI;sfiinc992t;p90p95;1917;0.086099997;992;t
US-MI;sfiinc992t;p90p95;1918;0.077799998;992;t
US-MI;sfiinc992t;p90p95;1919;0.093999997;992;t
US-MI;sfiinc992t;p90p95;1920;0.092699997;992;t
US-MI;sfiinc992t;p90p95;1921;0.1205;992;t
US-MI;sfiinc992t;p90p95;1922;0.1188;992;t
US-MI;sfiinc992t;p90p95;1923;0.1239;992;t
US-MI;sfiinc992t;p90p95;1924;0.1239;992;t
US-MI;sfiinc992t;p90p95;1925;0.1319;992;t
US-MI;sfiinc992t;p90p95;1926;0.1182;992;t
US-MI;sfiinc992t;p90p95;1927;0.12989999;992;t
US-MI;sfiinc992t;p90p95;1928;0.1138;992;t
US-MI;sfiinc992t;p90p95;1929;0.1055;992;t
US-MI;sfiinc992t;p90p95;1930;0.1091;992;t
US-MI;sfiinc992t;p90p95;1931;0.1154;992;t
US-MI;sfiinc992t;p90p95;1932;0.1199;992;t
US-MI;sfiinc992t;p90p95;1933;0.1131;992;t
US-MI;sfiinc992t;p90p95;1934;0.1019;992;t
US-MI;sfiinc992t;p90p95;1935;0.1111;992;t
US-MI;sfiinc992t;p90p95;1936;0.13070001;992;t
US-MI;sfiinc992t;p90p95;1937;0.1233;992;t
US-MI;sfiinc992t;p90p95;1938;0.1399;992;t
US-MI;sfiinc992t;p90p95;1939;0.1286;992;t
US-MI;sfiinc992t;p90p95;1940;0.127;992;t
US-MI;sfiinc992t;p90p95;1941;0.1174;992;t
US-MI;sfiinc992t;p90p95;1942;0.1123;992;t
US-MI;sfiinc992t;p90p95;1943;0.098099999;992;t
US-MI;sfiinc992t;p90p95;1944;0.1047;992;t
US-MI;sfiinc992t;p90p95;1945;0.098700002;992;t
US-MI;sfiinc992t;p90p95;1946;0.1;992;t
US-MI;sfiinc992t;p90p95;1947;0.080200002;992;t
US-MI;sfiinc992t;p90p95;1948;0.099600002;992;t
US-MI;sfiinc992t;p90p95;1949;0.1011;992;t
US-MI;sfiinc992t;p90p95;1950;0.0955;992;t
US-MI;sfiinc992t;p90p95;1951;0.081500001;992;t
US-MI;sfiinc992t;p90p95;1952;0.096699998;992;t
US-MI;sfiinc992t;p90p95;1953;0.1033;992;t
US-MI;sfiinc992t;p90p95;1954;0.1022;992;t
US-MI;sfiinc992t;p90p95;1955;0.1033;992;t
US-MI;sfiinc992t;p90p95;1956;0.1088;992;t
US-MI;sfiinc992t;p90p95;1957;0.102;992;t
US-MI;sfiinc992t;p90p95;1958;0.1045;992;t
US-MI;sfiinc992t;p90p95;1959;0.1076;992;t
US-MI;sfiinc992t;p90p95;1960;0.1088;992;t
US-MI;sfiinc992t;p90p95;1961;0.1074;992;t
US-MI;sfiinc992t;p90p95;1962;0.1084;992;t
US-MI;sfiinc992t;p90p95;1963;0.1089;992;t
US-MI;sfiinc992t;p90p95;1964;0.1003;992;t
US-MI;sfiinc992t;p90p95;1965;0.103;992;t
US-MI;sfiinc992t;p90p95;1966;0.1055;992;t
US-MI;sfiinc992t;p90p95;1967;0.1066;992;t
US-MI;sfiinc992t;p90p95;1968;0.1039;992;t
US-MI;sfiinc992t;p90p95;1969;0.107;992;t
US-MI;sfiinc992t;p90p95;1970;0.1077;992;t
US-MI;sfiinc992t;p90p95;1971;0.1119;992;t
US-MI;sfiinc992t;p90p95;1972;0.1131;992;t
US-MI;sfiinc992t;p90p95;1973;0.113;992;t
US-MI;sfiinc992t;p90p95;1974;0.1151;992;t
US-MI;sfiinc992t;p90p95;1975;0.1184;992;t
US-MI;sfiinc992t;p90p95;1976;0.1182;992;t
US-MI;sfiinc992t;p90p95;1977;0.1284;992;t
US-MI;sfiinc992t;p90p95;1978;0.1236;992;t
US-MI;sfiinc992t;p90p95;1979;0.1227;992;t
US-MI;sfiinc992t;p90p95;1980;0.1265;992;t
US-MI;sfiinc992t;p90p95;1981;0.12980001;992;t
US-MI;sfiinc992t;p90p95;1982;0.1242;992;t
US-MI;sfiinc992t;p90p95;1983;0.12710001;992;t
US-MI;sfiinc992t;p90p95;1984;0.1245;992;t
US-MI;sfiinc992t;p90p95;1985;0.1238;992;t
US-MI;sfiinc992t;p90p95;1986;0.1184;992;t
US-MI;sfiinc992t;p90p95;1987;0.1239;992;t
US-MI;sfiinc992t;p90p95;1988;0.1209;992;t
US-MI;sfiinc992t;p90p95;1989;0.1221;992;t
US-MI;sfiinc992t;p90p95;1990;0.1174;992;t
US-MI;sfiinc992t;p90p95;1991;0.1261;992;t
US-MI;sfiinc992t;p90p95;1992;0.1265;992;t
US-MI;sfiinc992t;p90p95;1993;0.1279;992;t
US-MI;sfiinc992t;p90p95;1994;0.12720001;992;t
US-MI;sfiinc992t;p90p95;1995;0.126;992;t
US-MI;sfiinc992t;p90p95;1996;0.123;992;t
US-MI;sfiinc992t;p90p95;1997;0.1199;992;t
US-MI;sfiinc992t;p90p95;1998;0.1193;992;t
US-MI;sfiinc992t;p90p95;1999;0.1198;992;t
US-MI;sfiinc992t;p90p95;2000;0.1149;992;t
US-MI;sfiinc992t;p90p95;2001;0.1216;992;t
US-MI;sfiinc992t;p90p95;2002;0.1252;992;t
US-MI;sfiinc992t;p90p95;2003;0.1265;992;t
US-MI;sfiinc992t;p90p95;2004;0.1275;992;t
US-MI;sfiinc992t;p90p95;2005;0.1242;992;t
US-MI;sfiinc992t;p90p95;2006;0.1286;992;t
US-MI;sfiinc992t;p90p95;2007;0.1283;992;t
US-MI;sfiinc992t;p90p95;2008;0.1363;992;t
US-MI;sfiinc992t;p90p95;2009;0.1459;992;t
US-MI;sfiinc992t;p90p95;2010;0.14309999;992;t
US-MI;sfiinc992t;p90p95;2011;0.1409;992;t
US-MI;sfiinc992t;p90p95;2012;0.13519999;992;t
US-MI;sfiinc992t;p90p95;2013;0.1382;992;t
US-MI;sfiinc992t;p90p95;2014;0.1353;992;t
US-MI;sfiinc992t;p90p95;2015;0.1332;992;t
US-MI;sfiinc992t;p90p100;1917;0.3263;992;t
US-MI;sfiinc992t;p90p100;1918;0.296;992;t
US-MI;sfiinc992t;p90p100;1919;0.36849999;992;t
US-MI;sfiinc992t;p90p100;1920;0.33050001;992;t
US-MI;sfiinc992t;p90p100;1921;0.40669999;992;t
US-MI;sfiinc992t;p90p100;1922;0.43180001;992;t
US-MI;sfiinc992t;p90p100;1923;0.41639999;992;t
US-MI;sfiinc992t;p90p100;1924;0.4337;992;t
US-MI;sfiinc992t;p90p100;1925;0.47080001;992;t
US-MI;sfiinc992t;p90p100;1926;0.45289999;992;t
US-MI;sfiinc992t;p90p100;1927;0.45930001;992;t
US-MI;sfiinc992t;p90p100;1928;0.47299999;992;t
US-MI;sfiinc992t;p90p100;1929;0.4285;992;t
US-MI;sfiinc992t;p90p100;1930;0.3915;992;t
US-MI;sfiinc992t;p90p100;1931;0.40790001;992;t
US-MI;sfiinc992t;p90p100;1932;0.39919999;992;t
US-MI;sfiinc992t;p90p100;1933;0.3865;992;t
US-MI;sfiinc992t;p90p100;1934;0.3897;992;t
US-MI;sfiinc992t;p90p100;1935;0.4059;992;t
US-MI;sfiinc992t;p90p100;1936;0.4601;992;t
US-MI;sfiinc992t;p90p100;1937;0.41339999;992;t
US-MI;sfiinc992t;p90p100;1938;0.43419999;992;t
US-MI;sfiinc992t;p90p100;1939;0.42660001;992;t
US-MI;sfiinc992t;p90p100;1940;0.43329999;992;t
US-MI;sfiinc992t;p90p100;1941;0.4066;992;t
US-MI;sfiinc992t;p90p100;1942;0.3741;992;t
US-MI;sfiinc992t;p90p100;1943;0.32710001;992;t
US-MI;sfiinc992t;p90p100;1944;0.32749999;992;t
US-MI;sfiinc992t;p90p100;1945;0.33950001;992;t
US-MI;sfiinc992t;p90p100;1946;0.34830001;992;t
US-MI;sfiinc992t;p90p100;1947;0.27610001;992;t
US-MI;sfiinc992t;p90p100;1948;0.3229;992;t
US-MI;sfiinc992t;p90p100;1949;0.32179999;992;t
US-MI;sfiinc992t;p90p100;1950;0.32949999;992;t
US-MI;sfiinc992t;p90p100;1951;0.31869999;992;t
US-MI;sfiinc992t;p90p100;1952;0.3118;992;t
US-MI;sfiinc992t;p90p100;1953;0.31169999;992;t
US-MI;sfiinc992t;p90p100;1954;0.3211;992;t
US-MI;sfiinc992t;p90p100;1955;0.31169999;992;t
US-MI;sfiinc992t;p90p100;1956;0.33019999;992;t
US-MI;sfiinc992t;p90p100;1957;0.3168;992;t
US-MI;sfiinc992t;p90p100;1958;0.32030001;992;t
US-MI;sfiinc992t;p90p100;1959;0.3163;992;t
US-MI;sfiinc992t;p90p100;1960;0.3202;992;t
US-MI;sfiinc992t;p90p100;1961;0.33199999;992;t
US-MI;sfiinc992t;p90p100;1962;0.32550001;992;t
US-MI;sfiinc992t;p90p100;1963;0.3283;992;t
US-MI;sfiinc992t;p90p100;1964;0.32690001;992;t
US-MI;sfiinc992t;p90p100;1965;0.329;992;t
US-MI;sfiinc992t;p90p100;1966;0.3204;992;t
US-MI;sfiinc992t;p90p100;1967;0.33109999;992;t
US-MI;sfiinc992t;p90p100;1968;0.32780001;992;t
US-MI;sfiinc992t;p90p100;1969;0.3249;992;t
US-MI;sfiinc992t;p90p100;1970;0.3202;992;t
US-MI;sfiinc992t;p90p100;1971;0.32749999;992;t
US-MI;sfiinc992t;p90p100;1972;0.32859999;992;t
US-MI;sfiinc992t;p90p100;1973;0.32409999;992;t
US-MI;sfiinc992t;p90p100;1974;0.3351;992;t
US-MI;sfiinc992t;p90p100;1975;0.33140001;992;t
US-MI;sfiinc992t;p90p100;1976;0.331;992;t
US-MI;sfiinc992t;p90p100;1977;0.3317;992;t
US-MI;sfiinc992t;p90p100;1978;0.3362;992;t
US-MI;sfiinc992t;p90p100;1979;0.3436;992;t
US-MI;sfiinc992t;p90p100;1980;0.3531;992;t
US-MI;sfiinc992t;p90p100;1981;0.354;992;t
US-MI;sfiinc992t;p90p100;1982;0.368;992;t
US-MI;sfiinc992t;p90p100;1983;0.35389999;992;t
US-MI;sfiinc992t;p90p100;1984;0.36250001;992;t
US-MI;sfiinc992t;p90p100;1985;0.37090001;992;t
US-MI;sfiinc992t;p90p100;1986;0.38999999;992;t
US-MI;sfiinc992t;p90p100;1987;0.375;992;t
US-MI;sfiinc992t;p90p100;1988;0.39309999;992;t
US-MI;sfiinc992t;p90p100;1989;0.38980001;992;t
US-MI;sfiinc992t;p90p100;1990;0.37990001;992;t
US-MI;sfiinc992t;p90p100;1991;0.38890001;992;t
US-MI;sfiinc992t;p90p100;1992;0.3969;992;t
US-MI;sfiinc992t;p90p100;1993;0.3994;992;t
US-MI;sfiinc992t;p90p100;1994;0.4021;992;t
US-MI;sfiinc992t;p90p100;1995;0.40880001;992;t
US-MI;sfiinc992t;p90p100;1996;0.41549999;992;t
US-MI;sfiinc992t;p90p100;1997;0.41800001;992;t
US-MI;sfiinc992t;p90p100;1998;0.43279999;992;t
US-MI;sfiinc992t;p90p100;1999;0.42219999;992;t
US-MI;sfiinc992t;p90p100;2000;0.40970001;992;t
US-MI;sfiinc992t;p90p100;2001;0.40079999;992;t
US-MI;sfiinc992t;p90p100;2002;0.412;992;t
US-MI;sfiinc992t;p90p100;2003;0.42120001;992;t
US-MI;sfiinc992t;p90p100;2004;0.42570001;992;t
US-MI;sfiinc992t;p90p100;2005;0.4294;992;t
US-MI;sfiinc992t;p90p100;2006;0.44170001;992;t
US-MI;sfiinc992t;p90p100;2007;0.45829999;992;t
US-MI;sfiinc992t;p90p100;2008;0.45829999;992;t
US-MI;sfiinc992t;p90p100;2009;0.4603;992;t
US-MI;sfiinc992t;p90p100;2010;0.47569999;992;t
US-MI;sfiinc992t;p90p100;2011;0.47150001;992;t
US-MI;sfiinc992t;p90p100;2012;0.49860001;992;t
US-MI;sfiinc992t;p90p100;2013;0.4826;992;t
US-MI;sfiinc992t;p90p100;2014;0.48390001;992;t
US-MI;sfiinc992t;p90p100;2015;0.48800001;992;t
US-MI;sfiinc992t;p0p99;1917;0.86629999;992;t
US-MI;sfiinc992t;p0p99;1918;0.88630003;992;t
US-MI;sfiinc992t;p0p99;1919;0.84909999;992;t
US-MI;sfiinc992t;p0p99;1920;0.87239999;992;t
US-MI;sfiinc992t;p0p99;1921;0.85430002;992;t
US-MI;sfiinc992t;p0p99;1922;0.83109999;992;t
US-MI;sfiinc992t;p0p99;1923;0.8434;992;t
US-MI;sfiinc992t;p0p99;1924;0.8294;992;t
US-MI;sfiinc992t;p0p99;1925;0.79360002;992;t
US-MI;sfiinc992t;p0p99;1926;0.80110002;992;t
US-MI;sfiinc992t;p0p99;1927;0.79820001;992;t
US-MI;sfiinc992t;p0p99;1928;0.76849997;992;t
US-MI;sfiinc992t;p0p99;1929;0.79710001;992;t
US-MI;sfiinc992t;p0p99;1930;0.84640002;992;t
US-MI;sfiinc992t;p0p99;1931;0.852;992;t
US-MI;sfiinc992t;p0p99;1932;0.87159997;992;t
US-MI;sfiinc992t;p0p99;1933;0.87120003;992;t
US-MI;sfiinc992t;p0p99;1934;0.86540002;992;t
US-MI;sfiinc992t;p0p99;1935;0.84689999;992;t
US-MI;sfiinc992t;p0p99;1936;0.8118;992;t
US-MI;sfiinc992t;p0p99;1937;0.84289998;992;t
US-MI;sfiinc992t;p0p99;1938;0.85360003;992;t
US-MI;sfiinc992t;p0p99;1939;0.84810001;992;t
US-MI;sfiinc992t;p0p99;1940;0.83960003;992;t
US-MI;sfiinc992t;p0p99;1941;0.8441;992;t
US-MI;sfiinc992t;p0p99;1942;0.86309999;992;t
US-MI;sfiinc992t;p0p99;1943;0.88450003;992;t
US-MI;sfiinc992t;p0p99;1944;0.89249998;992;t
US-MI;sfiinc992t;p0p99;1945;0.88270003;992;t
US-MI;sfiinc992t;p0p99;1946;0.88120002;992;t
US-MI;sfiinc992t;p0p99;1947;0.90600002;992;t
US-MI;sfiinc992t;p0p99;1948;0.8926;992;t
US-MI;sfiinc992t;p0p99;1949;0.8944;992;t
US-MI;sfiinc992t;p0p99;1950;0.88169998;992;t
US-MI;sfiinc992t;p0p99;1951;0.68019998;992;t
US-MI;sfiinc992t;p0p99;1952;0.898;992;t
US-MI;sfiinc992t;p0p99;1953;0.90579998;992;t
US-MI;sfiinc992t;p0p99;1954;0.89850003;992;t
US-MI;sfiinc992t;p0p99;1955;0.9041;992;t
US-MI;sfiinc992t;p0p99;1956;0.89709997;992;t
US-MI;sfiinc992t;p0p99;1957;0.90200001;992;t
US-MI;sfiinc992t;p0p99;1958;0.90350002;992;t
US-MI;sfiinc992t;p0p99;1959;0.90740001;992;t
US-MI;sfiinc992t;p0p99;1960;0.90679997;992;t
US-MI;sfiinc992t;p0p99;1961;0.89910001;992;t
US-MI;sfiinc992t;p0p99;1962;0.90460002;992;t
US-MI;sfiinc992t;p0p99;1963;0.90380001;992;t
US-MI;sfiinc992t;p0p99;1964;0.8998;992;t
US-MI;sfiinc992t;p0p99;1965;0.8962;992;t
US-MI;sfiinc992t;p0p99;1966;0.9023;992;t
US-MI;sfiinc992t;p0p99;1967;0.89859998;992;t
US-MI;sfiinc992t;p0p99;1968;0.89920002;992;t
US-MI;sfiinc992t;p0p99;1969;0.90189999;992;t
US-MI;sfiinc992t;p0p99;1970;0.91100001;992;t
US-MI;sfiinc992t;p0p99;1971;0.91180003;992;t
US-MI;sfiinc992t;p0p99;1972;0.9109;992;t
US-MI;sfiinc992t;p0p99;1973;0.91540003;992;t
US-MI;sfiinc992t;p0p99;1974;0.91170001;992;t
US-MI;sfiinc992t;p0p99;1975;0.91670001;992;t
US-MI;sfiinc992t;p0p99;1976;0.91780001;992;t
US-MI;sfiinc992t;p0p99;1977;0.91610003;992;t
US-MI;sfiinc992t;p0p99;1978;0.91430002;992;t
US-MI;sfiinc992t;p0p99;1979;0.90740001;992;t
US-MI;sfiinc992t;p0p99;1980;0.90740001;992;t
US-MI;sfiinc992t;p0p99;1981;0.91070002;992;t
US-MI;sfiinc992t;p0p99;1982;0.89649999;992;t
US-MI;sfiinc992t;p0p99;1983;0.90780002;992;t
US-MI;sfiinc992t;p0p99;1984;0.89899999;992;t
US-MI;sfiinc992t;p0p99;1985;0.89219999;992;t
US-MI;sfiinc992t;p0p99;1986;0.86799997;992;t
US-MI;sfiinc992t;p0p99;1987;0.89029998;992;t
US-MI;sfiinc992t;p0p99;1988;0.87029999;992;t
US-MI;sfiinc992t;p0p99;1989;0.87620002;992;t
US-MI;sfiinc992t;p0p99;1990;0.87629998;992;t
US-MI;sfiinc992t;p0p99;1991;0.88080001;992;t
US-MI;sfiinc992t;p0p99;1992;0.8732;992;t
US-MI;sfiinc992t;p0p99;1993;0.87290001;992;t
US-MI;sfiinc992t;p0p99;1994;0.87050003;992;t
US-MI;sfiinc992t;p0p99;1995;0.86570001;992;t
US-MI;sfiinc992t;p0p99;1996;0.85460001;992;t
US-MI;sfiinc992t;p0p99;1997;0.84780002;992;t
US-MI;sfiinc992t;p0p99;1998;0.83340001;992;t
US-MI;sfiinc992t;p0p99;1999;0.84170002;992;t
US-MI;sfiinc992t;p0p99;2000;0.84869999;992;t
US-MI;sfiinc992t;p0p99;2001;0.86519998;992;t
US-MI;sfiinc992t;p0p99;2002;0.86299998;992;t
US-MI;sfiinc992t;p0p99;2003;0.85710001;992;t
US-MI;sfiinc992t;p0p99;2004;0.84570003;992;t
US-MI;sfiinc992t;p0p99;2005;0.83810002;992;t
US-MI;sfiinc992t;p0p99;2006;0.8326;992;t
US-MI;sfiinc992t;p0p99;2007;0.82010001;992;t
US-MI;sfiinc992t;p0p99;2008;0.83410001;992;t
US-MI;sfiinc992t;p0p99;2009;0.84759998;992;t
US-MI;sfiinc992t;p0p99;2010;0.83160001;992;t
US-MI;sfiinc992t;p0p99;2011;0.83630002;992;t
US-MI;sfiinc992t;p0p99;2012;0.79939997;992;t
US-MI;sfiinc992t;p0p99;2013;0.82380003;992;t
US-MI;sfiinc992t;p0p99;2014;0.8197;992;t
US-MI;sfiinc992t;p0p99;2015;0.8132;992;t
US-MI;sfiinc992t;p0p90;1917;0.6717;992;t
US-MI;sfiinc992t;p0p90;1918;0.70410001;992;t
US-MI;sfiinc992t;p0p90;1919;0.63139999;992;t
US-MI;sfiinc992t;p0p90;1920;0.66939998;992;t
US-MI;sfiinc992t;p0p90;1921;0.59310001;992;t
US-MI;sfiinc992t;p0p90;1922;0.56800002;992;t
US-MI;sfiinc992t;p0p90;1923;0.58329999;992;t
US-MI;sfiinc992t;p0p90;1924;0.56599998;992;t
US-MI;sfiinc992t;p0p90;1925;0.523;992;t
US-MI;sfiinc992t;p0p90;1926;0.54390001;992;t
US-MI;sfiinc992t;p0p90;1927;0.5316;992;t
US-MI;sfiinc992t;p0p90;1928;0.52249998;992;t
US-MI;sfiinc992t;p0p90;1929;0.56639999;992;t
US-MI;sfiinc992t;p0p90;1930;0.60659999;992;t
US-MI;sfiinc992t;p0p90;1931;0.59649998;992;t
US-MI;sfiinc992t;p0p90;1932;0.5995;992;t
US-MI;sfiinc992t;p0p90;1933;0.60970002;992;t
US-MI;sfiinc992t;p0p90;1934;0.61000001;992;t
US-MI;sfiinc992t;p0p90;1935;0.59420002;992;t
US-MI;sfiinc992t;p0p90;1936;0.53600001;992;t
US-MI;sfiinc992t;p0p90;1937;0.58410001;992;t
US-MI;sfiinc992t;p0p90;1938;0.56220001;992;t
US-MI;sfiinc992t;p0p90;1939;0.5729;992;t
US-MI;sfiinc992t;p0p90;1940;0.56660002;992;t
US-MI;sfiinc992t;p0p90;1941;0.59329998;992;t
US-MI;sfiinc992t;p0p90;1942;0.62589997;992;t
US-MI;sfiinc992t;p0p90;1943;0.67290002;992;t
US-MI;sfiinc992t;p0p90;1944;0.67070001;992;t
US-MI;sfiinc992t;p0p90;1945;0.66049999;992;t
US-MI;sfiinc992t;p0p90;1946;0.65170002;992;t
US-MI;sfiinc992t;p0p90;1947;0.72390002;992;t
US-MI;sfiinc992t;p0p90;1948;0.6771;992;t
US-MI;sfiinc992t;p0p90;1949;0.67830002;992;t
US-MI;sfiinc992t;p0p90;1950;0.67089999;992;t
US-MI;sfiinc992t;p0p90;1952;0.68800002;992;t
US-MI;sfiinc992t;p0p90;1953;0.68790001;992;t
US-MI;sfiinc992t;p0p90;1954;0.6785;992;t
US-MI;sfiinc992t;p0p90;1955;0.68760002;992;t
US-MI;sfiinc992t;p0p90;1956;0.66949999;992;t
US-MI;sfiinc992t;p0p90;1957;0.6832;992;t
US-MI;sfiinc992t;p0p90;1958;0.6796;992;t
US-MI;sfiinc992t;p0p90;1959;0.68360001;992;t
US-MI;sfiinc992t;p0p90;1960;0.67979997;992;t
US-MI;sfiinc992t;p0p90;1961;0.66799998;992;t
US-MI;sfiinc992t;p0p90;1962;0.67449999;992;t
US-MI;sfiinc992t;p0p90;1963;0.6717;992;t
US-MI;sfiinc992t;p0p90;1964;0.67299998;992;t
US-MI;sfiinc992t;p0p90;1965;0.671;992;t
US-MI;sfiinc992t;p0p90;1966;0.67949998;992;t
US-MI;sfiinc992t;p0p90;1967;0.66890001;992;t
US-MI;sfiinc992t;p0p90;1968;0.67220002;992;t
US-MI;sfiinc992t;p0p90;1969;0.67510003;992;t
US-MI;sfiinc992t;p0p90;1970;0.67979997;992;t
US-MI;sfiinc992t;p0p90;1971;0.67250001;992;t
US-MI;sfiinc992t;p0p90;1972;0.67140001;992;t
US-MI;sfiinc992t;p0p90;1973;0.67589998;992;t
US-MI;sfiinc992t;p0p90;1974;0.66530001;992;t
US-MI;sfiinc992t;p0p90;1975;0.66860002;992;t
US-MI;sfiinc992t;p0p90;1976;0.66900003;992;t
US-MI;sfiinc992t;p0p90;1977;0.66829997;992;t
US-MI;sfiinc992t;p0p90;1978;0.66420001;992;t
US-MI;sfiinc992t;p0p90;1979;0.65670002;992;t
US-MI;sfiinc992t;p0p90;1980;0.64709997;992;t
US-MI;sfiinc992t;p0p90;1981;0.64579999;992;t
US-MI;sfiinc992t;p0p90;1982;0.63270003;992;t
US-MI;sfiinc992t;p0p90;1983;0.64889997;992;t
US-MI;sfiinc992t;p0p90;1984;0.64450002;992;t
US-MI;sfiinc992t;p0p90;1985;0.63709998;992;t
US-MI;sfiinc992t;p0p90;1986;0.61940002;992;t
US-MI;sfiinc992t;p0p90;1987;0.63020003;992;t
US-MI;sfiinc992t;p0p90;1988;0.61619997;992;t
US-MI;sfiinc992t;p0p90;1989;0.6171;992;t
US-MI;sfiinc992t;p0p90;1990;0.62010002;992;t
US-MI;sfiinc992t;p0p90;1991;0.61089998;992;t
US-MI;sfiinc992t;p0p90;1992;0.6031;992;t
US-MI;sfiinc992t;p0p90;1993;0.60079998;992;t
US-MI;sfiinc992t;p0p90;1994;0.59799999;992;t
US-MI;sfiinc992t;p0p90;1995;0.59140003;992;t
US-MI;sfiinc992t;p0p90;1996;0.5848;992;t
US-MI;sfiinc992t;p0p90;1997;0.58230001;992;t
US-MI;sfiinc992t;p0p90;1998;0.56760001;992;t
US-MI;sfiinc992t;p0p90;1999;0.57819998;992;t
US-MI;sfiinc992t;p0p90;2000;0.59259999;992;t
US-MI;sfiinc992t;p0p90;2001;0.60000002;992;t
US-MI;sfiinc992t;p0p90;2002;0.58969998;992;t
US-MI;sfiinc992t;p0p90;2003;0.5812;992;t
US-MI;sfiinc992t;p0p90;2004;0.5783;992;t
US-MI;sfiinc992t;p0p90;2005;0.57529998;992;t
US-MI;sfiinc992t;p0p90;2006;0.56379998;992;t
